,score,file,rewrite_prompt,id,original_text,category
2350,0.06974788,./gpt_bigram.csv,Rewrite the text in an academic style.,2351,,
2351,0.069749124,./gpt_bigram.csv,Modify the original essay and provide keywords.,2352,,
2352,0.06979544,./gpt_bigram.csv,"Transform this into ""Eased in by his ear.""",2353,,
2353,0.069868505,./gpt_bigram.csv,Revise and expand the description of Edward by injecting more humor. Highlight his lively personality and the comical situations he gets into while keeping him as the central figure around whom the other characters revolve.,2354,,
2354,0.0699229,./gpt_bigram.csv,Revitalize the essay structure by carefully restructuring and refining it.,2355,,
2355,0.06995782,./gpt_bigram.csv,Condense the message into a more concise format.,2356,,
2356,0.07002136,./gpt_bigram.csv,"Rewrite ""The Jungle"" in a simplified version suitable for children.",2357,,
2357,0.07007867,./gpt_bigram.csv,Rewrite the text in a vivid and evocative way.,2358,,
2358,0.07008837,./gpt_bigram.csv,"Rewrite the story with a whimsical twist involving sea creatures while maintaining its original meaning and excluding any references to democracy or Satan, all from the perspective of themed yoga poses.",2359,,
2359,0.070095904,./gpt_bigram.csv,Rewrite the passage into a more romantic/flirtatious version.,2360,,
2360,0.070285864,./gpt_bigram.csv,Reconstruct this urgent letter from a confessional tone to improve it.,2361,,
2361,0.07032123,./gpt_bigram.csv,Rephrase this sentence.,2362,,
2362,0.07034819,./gpt_bigram.csv,Transform or edit the text provided if necessary.,2363,,
2363,0.07040191,./gpt_bigram.csv,Revise the essay on enhancing cohesion and coherence in writing.,2364,,
2364,0.0704506,./gpt_bigram.csv,Revise this text to tighten the grip on the essay with a bold statement.,2365,,
2365,0.070467226,./gpt_bigram.csv,Transform it into a more matter-of-fact tone.,2366,,
2366,0.07051468,./gpt_bigram.csv,Transform the essay into a cultural narrative that follows the journey of the players as they navigate through it like a raindrop.,2367,,
2367,0.07052629,./gpt_bigram.csv,Transform this into a narrative using the first-person point of view.,2368,,
2368,0.07053857,./gpt_bigram.csv,Correct this information about nature.,2369,,
2369,0.070555605,./gpt_bigram.csv,Revise this conversation to make it sound better.,2370,,
2370,0.070564605,./gpt_bigram.csv,Alter the way.,2371,,
2371,0.0705835,./gpt_bigram.csv,"Please rephrase ""Convey a sly fox.""",2372,,
2372,0.070592575,./gpt_bigram.csv,"Revise it as ""Spice up the article with clever wordplay throughout to enhance the overall impact.""",2373,,
2373,0.070665844,./gpt_bigram.csv,Improve the old wise man's properties for a song.,2374,,
2374,0.070676714,./gpt_bigram.csv,Refine this through a philosophical lens.,2375,,
2375,0.070841886,./gpt_bigram.csv,"Transform the following text to enhance the tone: 

""You need to work harder if you want to succeed.""

The revised prompt should be: 

""In order to achieve success, you must put in more effort.""",2376,,
2376,0.07092349,./gpt_bigram.csv,Rewrite the story in the lyrics to enhance the depth of his innocence.,2377,,
2377,0.07096975,./gpt_bigram.csv,"Transform the text from ""important"" to ""the seriousness.""",2378,,
2378,0.071166806,./gpt_bigram.csv,"Improve the punctuation, rewrite the sentences, make this a public service announcement.",2379,,
2379,0.07124376,./gpt_bigram.csv,Rewrite the eider-duck into a noir style.,2380,,
2380,0.07138349,./gpt_bigram.csv,"In your essay, portray it as something akin to a fleeting eclipse rather than a prolonged one.",2381,,
2381,0.07145276,./gpt_bigram.csv,"Could you please rephrase the given prompt, ""Modify up like a few words; and mrs.,"" to make it clearer?",2382,,
2382,0.0715213,./gpt_bigram.csv,"Revitalize the advice from a wise source, speaking comfort to their burden; however, it seemed empty until it became a conversation unfolding in the present moment.",2383,,
2383,0.07156259,./gpt_bigram.csv,Rewrite this as Oxford Street.,2384,,
2384,0.07159522,./gpt_bigram.csv,Paraphrase this text to emphasize the inner struggles of a character in the year 2001.,2385,,
2385,0.071638614,./gpt_bigram.csv,Rewrite this text to make it nostalgic and cozy.,2386,,
2386,0.07168212,./gpt_bigram.csv,Rewrite a common story with elements of magic and mystery.,2387,,
2387,0.07176347,./gpt_bigram.csv,Rewrite the coat catching the exceptional in a great frieze.,2388,,
2388,0.07177257,./gpt_bigram.csv,Can you please clarify the prompt for me?,2389,,
2389,0.07179846,./gpt_bigram.csv,Rewrite the passage by transforming the houses in a peculiar tale into an animal (hidden within the sentences) where a peek reveals its presence.,2390,,
2390,0.07184006,./gpt_bigram.csv,"Rewrite the product acquisition announcement to give it a dark and mysterious tone, emphasizing the unveiling of innovative lichen-based food creations emerging ominously through the swinging doors.",2391,,
2391,0.071884565,./gpt_bigram.csv,"Transform this into a motivational monologue about the power of high thrones and gothic castles, focusing on empowerment and inspiration.",2392,,
2392,0.07190908,./gpt_bigram.csv,Rewrite this as a successful expansion of his perspective; viewing the narrative through the lens of a medieval town of sharpshooters is like a breath of fresh air.,2393,,
2393,0.07205377,./gpt_bigram.csv,Clarify this as a general instruction.,2394,,
2394,0.07206734,./gpt_bigram.csv,Could you please clarify the prompt for me?,2395,,
2395,0.07225313,./gpt_bigram.csv,Revise these dispatches from individuals capturing the essence of the Renaissance.,2396,,
2396,0.072309576,./gpt_bigram.csv,Revise the essay to make it sound more fluid and eliminate any outdated or cumbersome language.,2397,,
2397,0.072332025,./gpt_bigram.csv,Rewrite it as an instruction to integrate and enhance clarity and irony in the written text.,2398,,
2398,0.07237913,./gpt_bigram.csv,"Rewrite a World War II love letter with an ancient secret theme, turning it into a children's story rich in glorious adventure.",2399,,
2399,0.07241983,./gpt_bigram.csv,Rewrite the radio drama to better capture the fatigue of the character who had considered the old man's perspective.,2400,,
2400,0.07250673,./gpt_bigram.csv,Rewrite this for clarity.,2401,,
2401,0.072561406,./gpt_bigram.csv,"Replace all instances of ""style"" in the text with ""fear, just a little.""",2402,,
2402,0.07256942,./gpt_bigram.csv,Translate this piece as if it were in the style of a popular manga artist.,2403,,
2403,0.072588585,./gpt_bigram.csv,Transform this into a beatnik poetry slam with minimal dialogue.,2404,,
2404,0.072653994,./gpt_bigram.csv,Revise the scene of the lions at eleven in the story to emphasize the impact it has on the characters; include some dialogue showing their reactions.,2405,,
2405,0.072740145,./gpt_bigram.csv,Adapt this by emphasizing the kindness of additional soldiers.,2406,,
2406,0.072810955,./gpt_bigram.csv,Transform this content into a somber wartime report.,2407,,
2407,0.0728337,./gpt_bigram.csv,Please enhance the text to the greatest extent possible while staying true to the original content.,2408,,
2408,0.07296818,./gpt_bigram.csv,"Revise this content so that he delivers his customary speech alongside her, and she completes your essay within three days.",2409,,
2409,0.07303246,./gpt_bigram.csv,Please reframe the essay as if it was spoken rather than written.,2410,,
2410,0.073052414,./gpt_bigram.csv,Rewrite this as if you were a child's story advertised in a series.,2411,,
2411,0.07309194,./gpt_bigram.csv,Revise this text to make it sound quieter.,2412,,
2412,0.07316899,./gpt_bigram.csv,Transform this text into a blues song about adventure and longing.,2413,,
2413,0.073184736,./gpt_bigram.csv,"Adjust this text to maintain a consistent tone as readers navigate through the essay, ensuring it is engaging and clear for them to comprehend.",2414,,
2414,0.073185235,./gpt_bigram.csv,Revise this essay. ,2415,,
2415,0.0731886,./gpt_bigram.csv,Revise this text to ensure it is clear and concise.,2416,,
2416,0.0732277,./gpt_bigram.csv,Revitalize the outlined softened blurred text on document,2417,,
2417,0.073242486,./gpt_bigram.csv,"""Transform this into a serene and harmonious peace treaty.""",2418,,
2418,0.07330879,./gpt_bigram.csv,Please paraphrase this to make it more interesting and descriptive.,2419,,
2419,0.07349066,./gpt_bigram.csv,Transform it into its antonym.,2420,,
2420,0.07358147,./gpt_bigram.csv,Rewrite the smooth talker as a conversation between two genies.,2421,,
2421,0.073587954,./gpt_bigram.csv,Transform the passage into a snarling smile.,2422,,
2422,0.07361976,./gpt_bigram.csv,Rewrite a soliloquy describing how the winds and light shimmered through the glass.,2423,,
2423,0.07372956,./gpt_bigram.csv,Rewrite the inner voice.,2424,,
2424,0.0737533,./gpt_bigram.csv,Rewrite this romantic story using emojis to tell the tale.,2425,,
2425,0.073954545,./gpt_bigram.csv,Encode the essay with a hidden spy message.,2426,,
2426,0.07399592,./gpt_bigram.csv,"""Transform this passage to focus on the symbolic significance of white stones turning red like a promise, representing a teacher's lesson on fairness in a global context.""",2427,,
2427,0.07409743,./gpt_bigram.csv,"Rewrite this text to say ""His heart was deeply stirred.""",2428,,
2428,0.07413937,./gpt_bigram.csv,Please transform the gossip column into a hard-hitting news piece.,2429,,
2429,0.074148685,./gpt_bigram.csv,Rewrite this to make it more concise.,2430,,
2430,0.07417248,./gpt_bigram.csv,Please amend this text as a guide to rewriting it.,2431,,
2431,0.07419039,./gpt_bigram.csv,Transform this into a passionate love story.,2432,,
2432,0.07422521,./gpt_bigram.csv,"Transform the text into a dramatic musical, portraying the wise advice of old Russian trees.",2433,,
2433,0.074302435,./gpt_bigram.csv,Transform this into a unique identity.,2434,,
2434,0.07431747,./gpt_bigram.csv,"Rewrite the passage ""The inbred folks are not denying..."" as a series of rare, fragrant flowers blooming with vivid images that command existential questions for the ants.",2435,,
2435,0.074318305,./gpt_bigram.csv,Rewrite this as a more romantic description of the surrounding good families.,2436,,
2436,0.07435124,./gpt_bigram.csv,Change the lamp light to enhance the senses.,2437,,
2437,0.074386224,./gpt_bigram.csv,Transform this text into a statement committing to meeting him at five o'clock in an alternate universe.,2438,,
2438,0.07442003,./gpt_bigram.csv,"Paraphrase this text: ""A character's journey from humble beginnings to achieving greatness involves facing challenges and discovering their true potential.""",2439,,
2439,0.07446512,./gpt_bigram.csv,Transform this passage to evoke a sense of unease similar to that at Aberdeen.,2440,,
2440,0.07453018,./gpt_bigram.csv,Paraphrase this as a fragmented or modified text.,2441,,
2441,0.07461499,./gpt_bigram.csv,Revise the essay to highlight the atmospheric ambiance in Aberdeen during Flight 101.,2442,,
2442,0.074618384,./gpt_bigram.csv,Alter the text as if a phrase closely resembling a philosophical statement.,2443,,
2443,0.07476289,./gpt_bigram.csv,"Enhance this text by incorporating the theme of interconnectedness in the essay ""On the Dragons"" and explore the concept of absurdity throughout different periods in history across the continents.",2444,,
2444,0.074774064,./gpt_bigram.csv,Rewrite the description of tranquil fences.,2445,,
2445,0.07498107,./gpt_bigram.csv,"Revise a survival guide for exploring the eerie old town described in the essay, imagining the protagonist's inner thoughts and emotions as she embarks on her mission through the written word.",2446,,
2446,0.07511719,./gpt_bigram.csv,Translate this story into Shakespearean English.,2447,,
2447,0.075229205,./gpt_bigram.csv,Revise this topic to include the burning temple and information regarding the concept of multiple lives.,2448,,
2448,0.07524125,./gpt_bigram.csv,Could you please edit this text?,2449,,
2449,0.07526105,./gpt_bigram.csv,Revise this to be transformed intelligently.,2450,,
2450,0.07527333,./gpt_bigram.csv,Revise the tone.,2451,,
2451,0.0752813,./gpt_bigram.csv,Adjust this sentence.,2452,,
2452,0.0753808,./gpt_bigram.csv,Transform the text to convey a sense of power and confidence.,2453,,
2453,0.07542723,./gpt_bigram.csv,Transform this text into a description of an astronaut experiencing the beauty of space.,2454,,
2454,0.075465105,./gpt_bigram.csv,Elaborate on the context.,2455,,
2455,0.075478315,./gpt_bigram.csv,Transform the text as a Shakespearean villain would.,2456,,
2456,0.07550328,./gpt_bigram.csv,"I believe the intended prompt is: ""Edit this text for clarity and coherence. Rewrite the following passage as a cohesive piece of writing.""",2457,,
2457,0.07571089,./gpt_bigram.csv,Rewrite this ebook of dynamic and humorous jokes into a tale where the characters discover old adversaries formed against each character trait.,2458,,
2458,0.075725384,./gpt_bigram.csv,Transform this text to improve it for a famous author like Shakespeare.,2459,,
2459,0.07575293,./gpt_bigram.csv,"Enhance the surrealistic elements within the text by incorporating mythical creatures discussing contemporary events, as if emerging from peat beds of imagination transformed into a kind of affliction.",2460,,
2460,0.07575707,./gpt_bigram.csv,Transform the text into a different point of view.,2461,,
2461,0.075790465,./gpt_bigram.csv,"Revise this content as follows: ""Rewrite the essay to refine its structure and enhance clarity, addressing any potential gaps in the argument.""",2462,,
2462,0.07582939,./gpt_bigram.csv,Refine this into nonfiction along national lines.,2463,,
2463,0.07587166,./gpt_bigram.csv,"""Revitalize the school"" to ""A historic restoration initiative of the educational institution""",2464,,
2464,0.075896546,./gpt_bigram.csv,Revise this passage about tiny red blossoms in the opera.,2465,,
2465,0.076016836,./gpt_bigram.csv,Rewrite this without the overly emotional tone.,2466,,
