generation,score,sentence,color
64,0.6789978355232051, reconstruct this ventured piece to sit certitude in with a this wan give more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
64,0.6788915149794268, reconstruct this an ventured piece to sit certitude in with improve a way this wan give more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
65,0.6798935128478092, reconstruct this ventured piece to sit certitude in with improve a way this give more nicely undertone what the the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
65,0.6795908897618517, reconstruct this for an ventured piece to sit certitude in with improve a this give more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
65,0.6794481284259022, reconstruct this ventured piece to sit certitude in with improve a this wan give mere more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
65,0.6789978355232051, reconstruct this ventured piece to sit certitude in with a this wan give more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
65,0.6788915149794268, reconstruct this an ventured piece to sit certitude in with improve a way this wan give more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
65,0.6778646447089163, reconstruct this for an piece to sit certitude in with improve this give more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
66,0.6798935128478091, reconstruct this ventured piece to sit certitude in with improve a way this give more nicely undertone what the the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
66,0.6795908897618517, reconstruct this for an ventured piece to sit certitude in with improve a this give more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
66,0.6794481284259024, reconstruct this ventured piece to sit certitude in with improve a this wan give mere more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
66,0.6789978355232051, reconstruct this ventured piece to sit certitude in with a this wan give more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
66,0.6788915149794267, reconstruct this an ventured piece to sit certitude in with improve a way this wan give more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
66,0.6778897782866783, reconstruct this for an piece to sit certitude in with a this give more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
67,0.6798935128478092, reconstruct this ventured piece to sit certitude in with improve a way this give more nicely undertone what the the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
